open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1729814400000,68123.67,68214.24,68123.67,68214.2,0.00284,1729814459999,193.7265506,3,0.00282,192.3640772
1729814460000,68214.2,68214.2,68214.2,68214.2,0.00026,1729814519999,17.735692,5,0.00026,17.735692
1729814520000,68214.2,68214.2,68214.2,68214.2,0.0,1729814579999,0.0,0,0.0,0.0
1729814580000,68276.99,68276.99,68276.99,68276.99,0.02982,1729814639999,2036.0198418,1,0.02982,2036.0198418
1729814640000,68240.0,68240.0,68240.0,68240.0,3e-05,1729814699999,2.0472,1,0.0,0.0
1729814700000,68240.0,68240.0,68240.0,68240.0,0.19452,1729814759999,13274.0448,3,0.0,0.0
1729814760000,68160.09,68160.09,68160.09,68160.09,2e-05,1729814819999,1.3632018,1,0.0,0.0
1729814820000,68227.05,68227.05,68227.05,68227.05,0.00089,1729814879999,60.7220745,1,0.00089,60.7220745
1729814880000,68160.09,68160.09,68160.09,68160.09,2e-05,1729814939999,1.3632018,1,0.0,0.0
1729814940000,68160.09,68160.09,68160.09,68160.09,0.0,1729814999999,0.0,0,0.0,0.0
1729815000000,68224.89,68224.89,68160.09,68160.09,0.00013,1729815059999,8.8672917,2,0.0001,6.822489
1729815060000,68160.09,68160.09,68160.09,68160.09,0.0,1729815119999,0.0,0,0.0,0.0
1729815120000,68160.09,68160.09,68160.09,68160.09,2e-05,1729815179999,1.3632018,1,0.0,0.0
1729815180000,68221.57,68221.57,68221.57,68221.57,2e-05,1729815239999,1.3644314,1,2e-05,1.3644314
1729815240000,68221.08,68221.08,68221.08,68221.08,0.00126,1729815299999,85.9585608,1,0.00126,85.9585608
1729815300000,68221.08,68221.08,68221.08,68221.08,0.0,1729815359999,0.0,0,0.0,0.0
1729815360000,68222.36,68222.36,68222.36,68222.36,2e-05,1729815419999,1.3644472,1,2e-05,1.3644472
1729815420000,68222.36,68222.36,68222.36,68222.36,0.0,1729815479999,0.0,0,0.0,0.0
1729815480000,68222.0,68222.0,68222.0,68222.0,0.00369,1729815539999,251.73918,1,0.00369,251.73918
1729815540000,68222.0,68222.0,68222.0,68222.0,0.00076,1729815599999,51.84872,5,0.00076,51.84872
1729815600000,68222.0,68222.0,68222.0,68222.0,0.0,1729815659999,0.0,0,0.0,0.0
1729815660000,68221.72,68221.72,68221.72,68221.72,2e-05,1729815719999,1.3644344,1,2e-05,1.3644344
1729815720000,68221.72,68221.72,68221.72,68221.72,0.0,1729815779999,0.0,0,0.0,0.0
1729815780000,68160.09,68160.09,68160.09,68160.09,0.00193,1729815839999,131.5489737,1,0.0,0.0
1729815840000,68160.09,68160.09,68160.09,68160.09,0.0,1729815899999,0.0,0,0.0,0.0
1729815900000,68217.46,68217.46,68217.44,68217.44,6e-05,1729815959999,4.093047,2,6e-05,4.093047
1729815960000,68217.44,68217.44,68217.44,68217.44,0.0,1729816019999,0.0,0,0.0,0.0
