open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1718928000000,64902.17,64902.17,64901.93,64901.93,0.00026,1718928059999,16.8745594,2,0.00026,16.8745594
1718928060000,64938.39,64938.39,64938.39,64938.39,2e-05,1718928119999,1.2987678,1,0.0,0.0
1718928120000,64877.13,64877.13,64877.12,64877.12,0.02687,1718928179999,1743.2484213,2,0.0,0.0
1718928180000,64877.12,64877.12,64877.12,64877.12,0.0,1718928239999,0.0,0,0.0,0.0
1718928240000,64877.12,64877.12,64877.12,64877.12,0.0,1718928299999,0.0,0,0.0,0.0
1718928300000,64935.77,64935.77,64935.77,64935.77,4e-05,1718928359999,2.5974308,1,4e-05,2.5974308
1718928360000,64935.43,64935.43,64935.43,64935.43,2e-05,1718928419999,1.2987086,1,2e-05,1.2987086
1718928420000,64935.43,64935.43,64935.43,64935.43,0.0,1718928479999,0.0,0,0.0,0.0
1718928480000,64935.43,64935.43,64935.43,64935.43,0.0,1718928539999,0.0,0,0.0,0.0
1718928540000,64935.43,64935.43,64935.43,64935.43,0.0,1718928599999,0.0,0,0.0,0.0
1718928600000,64845.53,64845.53,64839.4,64839.4,0.00128,1718928659999,82.99811,3,0.00068,44.090792
1718928660000,64839.4,64839.4,64839.4,64839.4,0.0,1718928719999,0.0,0,0.0,0.0
1718928720000,64832.42,64832.42,64822.58,64822.58,0.00596,1718928779999,386.343856,2,0.00013,8.4282146
1718928780000,64798.16,64826.98,64790.64,64803.48,0.00387,1718928839999,250.8109817,6,0.00368,238.5002337
1718928840000,64774.75,64774.75,64757.01,64757.53,0.00384,1718928899999,248.6864265,8,0.00273,176.7912897
1718928900000,64755.76,64755.76,64753.66,64753.66,0.00039,1718928959999,25.2541824,3,0.00039,25.2541824
1718928960000,64753.66,64753.66,64753.66,64753.66,0.0,1718929019999,0.0,0,0.0,0.0
1718929020000,64776.17,64776.17,64737.19,64737.19,0.00317,1718929079999,205.3153157,6,0.00308,199.4889686
1718929080000,64732.9,64732.9,64696.73,64697.56,0.00498,1718929139999,322.2586348,13,0.00125,80.8854031
1718929140000,64697.06,64697.06,64649.92,64696.65,0.00135,1718929199999,87.336668,4,0.00125,80.8710585
1718929200000,64694.43,64694.43,64649.92,64649.92,0.00876,1718929259999,566.5769114,9,0.00829,536.191449
1718929260000,64649.92,64649.92,64649.92,64649.92,0.0,1718929319999,0.0,0,0.0,0.0
1718929320000,64649.92,64649.92,64649.92,64649.92,0.0,1718929379999,0.0,0,0.0,0.0
1718929380000,64784.0,64784.0,64784.0,64784.0,0.00239,1718929439999,154.83376,1,0.00239,154.83376
1718929440000,64784.0,64784.0,64784.0,64784.0,0.0,1718929499999,0.0,0,0.0,0.0
1718929500000,64784.0,64784.0,64783.84,64783.84,0.00037,1718929559999,23.9700608,3,0.00037,23.9700608
1718929560000,64783.99,64784.0,64769.68,64769.71,0.03142,1718929619999,2035.3382253,5,0.01919,1243.2048559
1718929620000,64769.85,64769.85,64769.85,64769.85,0.00865,1718929679999,560.2592025,1,0.0,0.0
1718929680000,64769.85,64769.85,64769.85,64769.85,0.0,1718929739999,0.0,0,0.0,0.0
1718929740000,64769.85,64769.85,64769.85,64769.85,0.0,1718929799999,0.0,0,0.0,0.0
1718929800000,64769.85,64769.85,64769.85,64769.85,0.0,1718929859999,0.0,0,0.0,0.0
1718929860000,64769.85,64769.85,64769.85,64769.85,0.0,1718929919999,0.0,0,0.0,0.0
1718929920000,64783.77,64806.46,64783.77,64806.46,0.00063,1718929979999,40.827616,2,0.00061,39.5319406
1718929980000,64742.82,64742.82,64742.82,64742.82,2e-05,1718930039999,1.2948564,1,0.0,0.0
1718930040000,64742.82,64742.82,64742.82,64742.82,0.0,1718930099999,0.0,0,0.0,0.0
1718930100000,64845.13,64845.13,64819.14,64819.14,0.00036,1718930159999,23.3413879,3,0.00025,16.2112825
1718930160000,64886.89,64886.89,64886.89,64886.89,7e-05,1718930219999,4.5420823,1,7e-05,4.5420823
1718930220000,64886.89,64917.06,64886.89,64917.06,0.00067,1718930279999,43.4886361,3,0.00067,43.4886361
1718930280000,64917.06,64917.06,64917.06,64917.06,0.0,1718930339999,0.0,0,0.0,0.0
1718930340000,64945.32,64945.32,64945.32,64945.32,0.00198,1718930399999,128.5917336,1,0.00198,128.5917336
1718930400000,64893.94,64893.94,64893.94,64893.94,0.0001,1718930459999,6.489394,1,0.0001,6.489394
1718930460000,64893.94,64893.94,64893.94,64893.94,0.0,1718930519999,0.0,0,0.0,0.0
1718930520000,64893.94,64893.94,64893.94,64893.94,0.0,1718930579999,0.0,0,0.0,0.0
1718930580000,64893.94,64893.94,64893.94,64893.94,0.0,1718930639999,0.0,0,0.0,0.0
1718930640000,64903.81,64903.81,64903.81,64903.81,0.0002,1718930699999,12.980762,1,0.0002,12.980762
1718930700000,64846.63,64846.63,64846.63,64846.63,2e-05,1718930759999,1.2969326,1,0.0,0.0
1718930760000,64846.64,64846.64,64846.64,64846.64,2e-05,1718930819999,1.2969328,1,0.0,0.0
1718930820000,64793.45,64793.45,64793.45,64793.45,2e-05,1718930879999,1.295869,1,0.0,0.0
1718930880000,64793.45,64793.45,64793.45,64793.45,0.15433,1718930939999,9999.5731385,1,0.15433,9999.5731385
1718930940000,64793.45,64793.45,64793.45,64793.45,0.0,1718930999999,0.0,0,0.0,0.0
1718931000000,64785.66,64785.66,64785.66,64785.66,7e-05,1718931059999,4.5349962,1,0.0,0.0
1718931060000,64757.99,64757.99,64757.99,64757.99,3e-05,1718931119999,1.9427397,1,0.0,0.0
1718931120000,64750.11,64750.11,64750.11,64750.11,3e-05,1718931179999,1.9425033,1,0.0,0.0
1718931180000,64792.83,64792.83,64792.83,64792.83,0.0002,1718931239999,12.958566,1,0.0002,12.958566
1718931240000,64792.82,64792.82,64792.82,64792.82,0.00036,1718931299999,23.3254152,1,0.00036,23.3254152
1718931300000,64792.82,64792.82,64792.82,64792.82,0.0,1718931359999,0.0,0,0.0,0.0
1718931360000,64792.82,64792.82,64792.82,64792.82,0.0,1718931419999,0.0,0,0.0,0.0
1718931420000,64792.82,64792.82,64792.82,64792.82,0.0,1718931479999,0.0,0,0.0,0.0
1718931480000,64753.56,64753.56,64753.56,64753.56,2e-05,1718931539999,1.2950712,1,0.0,0.0
1718931540000,64777.18,64777.18,64777.18,64777.18,0.00053,1718931599999,34.3319054,1,0.0,0.0
1718931600000,64838.15,64840.89,64777.34,64840.89,0.00211,1718931659999,136.80461,4,0.00204,132.2701962
1718931660000,64782.0,64834.05,64767.09,64834.05,0.00169,1718931719999,109.4729295,4,2e-05,1.296681
1718931720000,64833.96,64833.96,64767.09,64767.09,0.00059,1718931779999,38.2259571,2,0.0002,12.966792
1718931780000,64767.09,64767.09,64767.09,64767.09,0.0,1718931839999,0.0,0,0.0,0.0
1718931840000,64767.09,64767.09,64767.09,64767.09,0.0,1718931899999,0.0,0,0.0,0.0
1718931900000,64811.73,64908.48,64811.73,64908.48,0.00243,1718931959999,157.7227689,2,0.00238,154.4821824
1718931960000,64908.48,64908.48,64908.48,64908.48,0.0,1718932019999,0.0,0,0.0,0.0
1718932020000,64885.13,64885.32,64885.13,64885.32,0.00329,1718932079999,213.4722867,2,0.0,0.0
1718932080000,64885.21,64941.7,64868.33,64868.33,0.00453,1718932139999,293.8975323,4,8e-05,5.195336
1718932140000,64812.53,64812.53,64812.53,64812.53,0.0011,1718932199999,71.293783,1,0.0,0.0
1718932200000,64861.27,64861.27,64777.56,64777.56,0.00464,1718932259999,300.6139508,3,8e-05,5.1889016
1718932260000,64749.14,64749.14,64749.14,64749.14,0.00228,1718932319999,147.6280392,1,0.0,0.0
1718932320000,64787.54,64787.54,64742.82,64742.82,0.00211,1718932379999,136.6172422,4,0.0002,12.957508
1718932380000,64734.43,64734.43,64693.07,64693.07,0.00748,1718932439999,483.9310245,4,0.00037,23.9517391
