open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1692144000000,29187.21,29187.21,29181.94,29181.94,0.35707,1692144059999,10420.015246,7,0.0,0.0
1692144060000,29181.94,29198.49,29181.94,29185.11,0.35792,1692144119999,10448.7839791,8,0.25378,7409.459846
1692144120000,29194.99,29195.0,29194.49,29194.49,0.06136,1692144179999,1791.4042041,7,0.06136,1791.4042041
1692144180000,29194.49,29194.5,29190.0,29190.0,0.18487,1692144239999,5396.7426643,9,0.18487,5396.7426643
1692144240000,29190.0,29193.0,29190.0,29193.0,0.57933,1692144299999,16910.6557656,4,0.55485,16196.07918
1692144300000,29190.56,29193.0,29190.56,29193.0,0.11991,1692144359999,3500.4778032,2,0.09744,2844.56592
1692144360000,29194.38,29199.38,29194.38,29199.38,0.01,1692144419999,291.976766,9,0.01,291.976766
1692144420000,29199.38,29200.0,29199.38,29200.0,0.0012,1692144479999,35.039876,4,0.0012,35.039876
1692144480000,29202.87,29202.87,29200.01,29200.01,0.00091,1692144539999,26.5736107,2,0.00056,16.3536072
1692144540000,29200.24,29215.01,29200.24,29215.01,0.02869,1692144599999,837.9637887,18,0.01704,497.6713993
1692144600000,29215.05,29217.05,29215.05,29217.05,0.00423,1692144659999,123.5870759,4,0.00423,123.5870759
1692144660000,29217.05,29220.35,29215.01,29215.01,0.03571,1692144719999,1043.2861392,9,0.00511,149.3068332
1692144720000,29215.01,29215.01,29215.01,29215.01,0.0,1692144779999,0.0,0,0.0,0.0
1692144780000,29220.35,29228.35,29220.35,29225.01,0.13452,1692144839999,3931.2884109,13,0.12108,3538.5042765
1692144840000,29228.05,29228.05,29228.05,29228.05,8e-05,1692144899999,2.338244,1,8e-05,2.338244
1692144900000,29225.01,29225.02,29225.01,29225.01,0.03712,1692144959999,1084.8326493,3,0.0,0.0
1692144960000,29225.01,29225.01,29225.01,29225.01,0.00149,1692145019999,43.5452649,1,0.0,0.0
1692145020000,29228.36,29228.57,29228.36,29228.57,0.00074,1692145079999,21.6290368,3,0.00074,21.6290368
1692145080000,29225.1,29225.1,29225.01,29225.01,0.00014,1692145139999,4.0915059,2,0.0,0.0
1692145140000,29225.16,29225.17,29225.01,29225.01,0.02129,1692145199999,622.2011753,5,0.0,0.0
1692145200000,29225.01,29225.01,29225.01,29225.01,0.00074,1692145259999,21.6265074,1,0.0,0.0
1692145260000,29228.57,29228.57,29228.57,29228.57,0.00056,1692145319999,16.3679992,1,0.00056,16.3679992
1692145320000,29225.01,29225.01,29225.01,29225.01,0.05179,1692145379999,1513.5632679,2,0.0,0.0
1692145380000,29225.01,29225.16,29215.03,29215.03,0.078,1692145439999,2279.4799122,7,0.0,0.0
1692145440000,29215.03,29228.46,29215.0,29228.46,0.07023,1692145499999,2051.7874437,5,0.00129,37.7047134
1692145500000,29228.46,29228.46,29228.46,29228.46,0.0,1692145559999,0.0,0,0.0,0.0
1692145560000,29225.35,29225.35,29215.0,29215.0,0.0036,1692145619999,105.1935615,3,0.00189,55.2359115
1692145620000,29215.01,29215.01,29215.01,29215.01,0.00014,1692145679999,4.0901014,1,0.0,0.0
1692145680000,29215.01,29215.01,29215.01,29215.01,0.0,1692145739999,0.0,0,0.0,0.0
1692145740000,29215.01,29215.01,29215.01,29215.01,0.0,1692145799999,0.0,0,0.0,0.0
1692145800000,29219.13,29219.13,29215.0,29218.19,0.01255,1692145859999,366.6873659,6,0.01083,316.4375659
1692145860000,29217.22,29217.22,29215.0,29215.0,0.00226,1692145919999,66.0292078,2,0.00149,43.5336578
1692145920000,29215.49,29215.49,29215.49,29215.49,0.00102,1692145979999,29.7997998,1,0.00102,29.7997998
1692145980000,29215.0,29215.0,29215.0,29215.0,0.02875,1692146039999,839.93125,2,0.0,0.0
1692146040000,29219.85,29219.85,29219.56,29219.56,0.01287,1692146099999,376.0582254,3,0.01287,376.0582254
1692146100000,29205.01,29205.01,29205.0,29205.0,0.01409,1692146159999,411.4985415,5,0.0,0.0
1692146160000,29218.76,29218.76,29205.01,29218.74,0.0098,1692146219999,286.2848998,4,0.00552,161.287457
1692146220000,29218.74,29218.74,29218.74,29218.74,0.0,1692146279999,0.0,0,0.0,0.0
1692146280000,29205.0,29205.0,29205.0,29205.0,0.00619,1692146339999,180.77895,4,0.0,0.0
1692146340000,29204.99,29204.99,29202.08,29202.08,0.07084,1692146399999,2068.8785816,3,0.0,0.0
1692146400000,29213.31,29213.31,29212.95,29212.95,0.00917,1692146459999,267.8855199,2,0.00917,267.8855199
1692146460000,29212.95,29212.95,29212.95,29212.95,0.0,1692146519999,0.0,0,0.0,0.0
1692146520000,29210.79,29210.79,29210.79,29210.79,0.00061,1692146579999,17.8185819,1,0.00061,17.8185819
1692146580000,29210.79,29210.79,29210.79,29210.79,0.0,1692146639999,0.0,0,0.0,0.0
1692146640000,29206.86,29206.87,29206.86,29206.87,0.075,1692146699999,2190.51517,2,0.075,2190.51517
1692146700000,29200.0,29206.6,29191.53,29191.53,0.06248,1692146759999,1824.011353,13,0.00614,179.3281972
1692146760000,29205.17,29205.17,29205.17,29205.17,0.00038,1692146819999,11.0979646,1,0.00038,11.0979646
1692146820000,29205.17,29214.29,29205.17,29214.29,0.00723,1692146879999,211.1834277,9,0.00723,211.1834277
1692146880000,29218.27,29228.83,29218.27,29228.83,0.05809,1692146939999,1697.5419538,13,0.05809,1697.5419538
1692146940000,29230.33,29239.0,29230.33,29239.0,0.07616,1692146999999,2226.8225262,7,0.07616,2226.8225262
1692147000000,29233.38,29238.9,29230.01,29238.9,0.00159,1692147059999,46.4793451,4,0.00034,9.941226
1692147060000,29225.01,29225.01,29225.01,29225.01,0.00292,1692147119999,85.3370292,3,0.0,0.0
1692147120000,29225.01,29238.9,29225.01,29238.9,0.04832,1692147179999,1412.3906451,6,8e-05,2.339112
1692147180000,29238.9,29242.86,29230.14,29230.14,1.01628,1692147239999,29714.722088,9,0.98204,28713.8672292
1692147240000,29242.86,29242.86,29230.14,29230.14,0.00206,1692147299999,60.2213388,2,0.00057,16.6684302
1692147300000,29242.86,29243.67,29242.86,29243.16,0.00924,1692147359999,270.2090368,5,0.00924,270.2090368
1692147360000,29243.16,29243.16,29243.16,29243.16,0.0,1692147419999,0.0,0,0.0,0.0
1692147420000,29228.57,29228.57,29228.57,29228.57,0.00069,1692147479999,20.1677133,1,0.0,0.0
1692147480000,29228.57,29238.72,29215.0,29215.01,0.02894,1692147539999,845.530437,10,0.0015,43.85808
1692147540000,29229.29,29229.29,29229.29,29229.29,0.00038,1692147599999,11.1071302,1,0.00038,11.1071302
1692147600000,29228.9,29228.9,29214.2,29214.2,0.0092,1692147659999,268.8566411,7,0.00588,171.8653108
1692147660000,29214.2,29214.2,29214.2,29214.2,0.0,1692147719999,0.0,0,0.0,0.0
1692147720000,29213.27,29213.27,29212.09,29212.09,0.00255,1692147779999,74.4926585,3,0.0,0.0
1692147780000,29205.98,29225.71,29205.02,29225.65,0.02293,1692147839999,669.7112326,7,0.00191,55.8210601
1692147840000,29201.94,29224.62,29201.94,29223.87,0.00574,1692147899999,167.6604297,4,0.00187,54.6489219
1692147900000,29223.21,29223.21,29223.21,29223.21,0.00037,1692147959999,10.8125877,1,0.00037,10.8125877
1692147960000,29223.21,29223.21,29223.21,29223.21,0.0,1692148019999,0.0,0,0.0,0.0
1692148020000,29219.62,29219.62,29201.92,29201.93,0.01141,1692148079999,333.2109358,14,0.00097,28.3428766
1692148080000,29224.1,29224.1,29224.09,29224.09,0.04596,1692148139999,1343.1396212,2,0.04596,1343.1396212
1692148140000,29225.71,29229.99,29225.71,29229.99,0.09562,1692148199999,2794.884268,9,0.09562,2794.884268
1692148200000,29214.29,29228.39,29211.67,29228.39,0.00537,1692148259999,156.876335,5,0.00042,12.2759238
1692148260000,29228.39,29228.39,29228.39,29228.39,0.0,1692148319999,0.0,0,0.0,0.0
1692148320000,29228.57,29229.73,29228.57,29229.73,0.01586,1692148379999,463.5822778,4,0.01586,463.5822778
1692148380000,29229.73,29229.73,29229.73,29229.73,0.0,1692148439999,0.0,0,0.0,0.0
1692148440000,29228.24,29228.24,29228.24,29228.24,0.00512,1692148499999,149.6485888,1,0.00512,149.6485888
1692148500000,29229.97,29229.97,29215.01,29215.01,0.04051,1692148559999,1183.5519663,3,0.00347,101.4279959
1692148560000,29215.01,29215.01,29215.01,29215.01,0.0,1692148619999,0.0,0,0.0,0.0
1692148620000,29215.01,29215.01,29215.01,29215.01,0.0,1692148679999,0.0,0,0.0,0.0
1692148680000,29215.01,29215.01,29215.01,29215.01,0.0,1692148739999,0.0,0,0.0,0.0
1692148740000,29215.01,29215.01,29215.01,29215.01,0.0,1692148799999,0.0,0,0.0,0.0
1692148800000,29215.16,29229.81,29215.01,29229.47,0.02854,1692148859999,833.8262315,8,0.00205,59.9204271
1692148860000,29215.01,29215.01,29215.01,29215.01,0.0006,1692148919999,17.529006,1,0.0,0.0
1692148920000,29215.01,29215.01,29215.01,29215.01,0.0,1692148979999,0.0,0,0.0,0.0
1692148980000,29220.01,29220.01,29220.01,29220.01,0.00328,1692149039999,95.8416328,3,0.0,0.0
1692149040000,29220.01,29220.01,29220.01,29220.01,0.0,1692149099999,0.0,0,0.0,0.0
1692149100000,29215.12,29229.79,29215.1,29229.79,0.13814,1692149159999,4035.7748891,5,4e-05,1.1691916
1692149160000,29229.79,29229.79,29229.79,29229.79,0.0,1692149219999,0.0,0,0.0,0.0
1692149220000,29224.45,29225.03,29224.45,29225.03,0.00104,1692149279999,30.393689,2,0.00104,30.393689
1692149280000,29225.03,29225.03,29225.03,29225.03,0.0,1692149339999,0.0,0,0.0,0.0
1692149340000,29224.22,29224.22,29224.22,29224.22,0.0006,1692149399999,17.534532,1,0.0006,17.534532
1692149400000,29224.22,29224.22,29224.22,29224.22,0.0,1692149459999,0.0,0,0.0,0.0
1692149460000,29215.1,29221.13,29214.29,29217.37,0.00835,1692149519999,243.948219,6,0.00012,3.506486
1692149520000,29217.37,29217.37,29217.37,29217.37,0.0,1692149579999,0.0,0,0.0,0.0
1692149580000,29205.53,29205.53,29205.53,29205.53,0.00307,1692149639999,89.6609771,2,0.0,0.0
1692149640000,29215.18,29215.18,29196.34,29196.34,0.0573,1692149699999,1673.0991938,12,0.00207,60.4746826
1692149700000,29212.93,29212.93,29191.52,29191.53,0.04269,1692149759999,1246.2130383,11,0.00562,164.0825446
1692149760000,29191.53,29191.53,29185.71,29185.71,0.01948,1692149819999,568.6430351,5,4e-05,1.1676612
1692149820000,29180.01,29180.01,29175.95,29180.0,0.02123,1692149879999,619.4282943,5,0.0,0.0
1692149880000,29180.96,29180.96,29180.0,29180.0,0.07236,1692149939999,2111.4687671,4,0.00344,100.3825024
1692149940000,29180.01,29180.01,29180.0,29180.0,0.08858,1692149999999,2584.765285,8,0.0885,2582.430885
