open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1702684800000,41938.42,41956.42,41917.91,41942.79,0.03266,1702684859999,1369.6443969,13,0.01943,814.8932116
1702684860000,41949.94,41977.24,41926.91,41977.24,0.09676,1702684919999,4057.1127329,7,0.00675,283.269759
1702684920000,41959.04,41994.24,41959.04,41994.24,0.00193,1702684979999,80.9986478,4,0.00033,13.8580992
1702684980000,41994.16,41994.17,41994.16,41994.17,0.0583,1702685039999,2448.260031,2,0.0583,2448.260031
1702685040000,41960.64,41988.42,41960.64,41988.42,0.00098,1702685099999,41.131428,2,0.00036,15.1158312
1702685100000,41987.5,42019.89,41959.77,42019.89,0.00449,1702685159999,188.5415844,10,0.00346,145.3223733
1702685160000,41985.36,41985.36,41985.36,41985.36,0.00019,1702685219999,7.9772184,1,0.0,0.0
1702685220000,42019.89,42031.59,42019.89,42024.74,0.01542,1702685279999,647.9869668,9,0.01542,647.9869668
1702685280000,41994.73,42031.68,41994.73,42031.68,0.00585,1702685339999,245.8769435,5,0.00576,242.0974178
1702685340000,41996.95,41996.95,41996.95,41996.95,0.00238,1702685399999,99.952741,2,0.0,0.0
1702685400000,42033.7,42033.7,41975.88,41975.88,0.01421,1702685459999,596.759072,9,0.0035,147.0958126
1702685460000,41992.49,42010.26,41992.49,42010.26,0.00172,1702685519999,72.2398772,2,0.00172,72.2398772
1702685520000,41977.28,42012.33,41977.28,41987.76,0.00128,1702685579999,53.7570976,3,0.00072,30.2488776
1702685580000,42016.66,42016.66,42016.66,42016.66,0.0009,1702685639999,37.814994,2,0.0009,37.814994
1702685640000,41989.97,41989.97,41989.97,41989.97,0.00046,1702685699999,19.3153862,1,0.0,0.0
1702685700000,42016.66,42037.64,42014.33,42014.33,0.01834,1702685759999,770.8023662,14,0.01805,758.6182105
1702685760000,42014.39,42038.21,42014.39,42038.21,0.00023,1702685819999,9.6666445,2,0.00014,5.8853494
1702685820000,42038.21,42038.21,42038.21,42038.21,0.0,1702685879999,0.0,0,0.0,0.0
1702685880000,42014.39,42026.42,42014.39,42026.08,0.0025,1702685939999,105.0629049,4,0.00227,95.3995952
1702685940000,41994.41,41994.41,41994.41,41994.41,0.00435,1702685999999,182.6756835,6,0.0,0.0
1702686000000,41994.41,42022.23,41957.14,41957.18,0.03137,1702686059999,1316.7593738,25,0.00173,72.6972071
1702686060000,41957.18,41983.08,41945.53,41983.02,0.02096,1702686119999,879.2979372,16,0.00075,31.4872668
1702686120000,41974.34,41974.34,41928.16,41957.54,0.02326,1702686179999,975.5220809,24,0.002,83.9173397
1702686180000,41957.45,41957.45,41898.18,41898.18,0.01965,1702686239999,823.5732183,30,0.0013,54.538265
1702686240000,41935.19,41935.9,41896.58,41935.9,0.03512,1702686299999,1472.1428996,29,0.01624,681.0190474
1702686300000,41935.9,41935.9,41935.9,41935.9,0.0,1702686359999,0.0,0,0.0,0.0
1702686360000,41914.42,41921.71,41885.17,41885.17,0.04443,1702686419999,1861.2992737,19,0.00137,57.4302318
1702686420000,41912.79,41912.79,41876.0,41876.13,0.02563,1702686479999,1073.8057455,16,0.01625,680.9933926
1702686480000,41907.82,41907.82,41876.13,41876.13,0.01651,1702686539999,691.3795014,9,9e-05,3.7717038
1702686540000,41876.13,41898.67,41846.72,41860.76,0.15993,1702686599999,6699.1144115,33,0.12731,5333.5042694
1702686600000,41900.83,41900.83,41857.0,41857.0,0.01129,1702686659999,472.9785199,10,0.00957,400.9773075
1702686660000,41865.87,41865.87,41832.92,41858.92,0.0165,1702686719999,690.3834766,11,0.00717,300.076977
1702686720000,41858.92,41858.92,41832.99,41854.69,0.1687,1702686779999,7061.5002419,24,0.16573,6937.2561216
1702686780000,41856.75,41857.75,41813.82,41828.77,0.76732,1702686839999,32084.8879199,21,0.00239,100.0344577
1702686840000,41842.39,41842.39,41805.26,41805.26,0.22816,1702686899999,9540.2152957,17,0.00244,102.0460079
1702686900000,41810.0,41839.75,41793.83,41800.0,0.10073,1702686959999,4212.2013797,24,0.07575,3167.9753659
1702686960000,41817.03,41817.07,41765.03,41765.03,0.58722,1702687019999,24539.4193971,46,0.01469,614.2809411
1702687020000,41791.76,41791.76,41728.34,41731.59,0.23677,1702687079999,9881.8183427,66,0.01351,564.2078699
1702687080000,41758.42,41758.42,41716.3,41743.47,0.16418,1702687139999,6851.6586425,54,0.07667,3200.3691306
1702687140000,41724.62,41736.67,41624.6,41736.67,1.00235,1702687199999,41777.8556877,138,0.33996,14164.5550184
1702687200000,41736.67,41770.17,41680.99,41770.17,0.16009,1702687259999,6676.2084603,27,0.07794,3250.8225866
1702687260000,41782.57,41789.48,41752.36,41789.48,0.07852,1702687319999,3279.7087029,11,0.00956,399.4658516
1702687320000,41787.46,41787.49,41787.46,41787.49,0.04605,1702687379999,1924.3135439,6,0.0,0.0
1702687380000,41789.62,41828.77,41785.62,41828.77,0.06245,1702687439999,2610.7962435,19,0.06183,2584.8881191
1702687440000,41806.33,41841.02,41764.73,41764.73,0.00983,1702687499999,410.9657658,10,0.00095,39.748153
1702687500000,41787.49,41787.49,41743.31,41775.99,0.005,1702687559999,208.7631926,9,0.001,41.7800847
1702687560000,41775.9,41819.84,41775.9,41819.84,0.01104,1702687619999,461.5553049,7,0.01104,461.5553049
1702687620000,41819.57,41831.87,41808.29,41831.87,0.12556,1702687679999,5250.6636383,15,0.09978,4172.7633121
1702687680000,41821.41,41866.35,41821.41,41832.26,0.10758,1702687739999,4500.4687849,14,0.00235,98.3646875
1702687740000,41857.84,41857.84,41857.84,41857.84,0.00184,1702687799999,77.0184256,1,0.00184,77.0184256
1702687800000,41825.83,41868.66,41825.83,41868.66,0.12325,1702687859999,5158.2875717,10,0.11956,5003.9500298
1702687860000,41843.04,41895.73,41843.04,41895.73,0.03507,1702687919999,1469.0487665,26,0.03095,1296.5936979
1702687920000,41859.81,41896.55,41859.81,41871.34,0.04998,1702687979999,2093.2633135,11,0.01792,750.7721823
1702687980000,41876.24,41876.24,41875.74,41875.74,0.00124,1702688039999,51.9264376,2,0.00124,51.9264376
1702688040000,41834.45,41866.37,41834.45,41866.37,0.00706,1702688099999,295.4618538,4,0.00374,156.5714558
1702688100000,41883.78,41892.0,41883.78,41892.0,0.00911,1702688159999,381.6357926,4,0.00908,380.3792792
1702688160000,41884.0,41884.12,41883.8,41883.8,0.0264,1702688219999,1105.7368228,5,0.0,0.0
1702688220000,41883.8,41883.8,41883.8,41883.8,0.0,1702688279999,0.0,0,0.0,0.0
1702688280000,41883.8,41883.8,41883.8,41883.8,0.00644,1702688339999,269.731672,6,0.00644,269.731672
1702688340000,41896.52,41897.29,41870.14,41897.29,0.02081,1702688399999,871.8715753,7,0.02033,851.7705616
1702688400000,41898.46,41905.49,41885.28,41905.49,0.09676,1702688459999,4054.1243504,15,0.08024,3362.0618316
