open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1713312000000,63859.29,63859.29,63859.29,63859.29,0.0,1713312059999,0.0,0,0.0,0.0
1713312060000,63806.0,63806.0,63806.0,63806.0,0.00422,1713312119999,269.26132,2,0.00422,269.26132
1713312120000,63754.48,63858.0,63754.48,63756.83,0.01447,1713312179999,923.9429272,11,0.01418,905.45394
1713312180000,63756.83,63756.83,63756.83,63756.83,0.0,1713312239999,0.0,0,0.0,0.0
1713312240000,63798.57,63798.57,63798.57,63798.57,0.00032,1713312299999,20.4155424,1,0.0,0.0
1713312300000,63858.0,63859.29,63858.0,63859.29,0.00242,1713312359999,154.5364374,4,0.00242,154.5364374
1713312360000,63859.29,63859.98,63859.29,63859.97,0.01578,1713312419999,1007.7070803,13,0.01578,1007.7070803
1713312420000,63859.97,63859.97,63859.97,63859.97,0.00653,1713312479999,417.0056041,6,0.00653,417.0056041
1713312480000,63859.97,63859.97,63814.49,63814.49,0.05502,1713312539999,3513.3481494,5,0.01302,831.2294094
1713312540000,63814.49,63814.49,63814.49,63814.49,0.0,1713312599999,0.0,0,0.0,0.0
1713312600000,63823.89,63823.89,63823.89,63823.89,0.00017,1713312659999,10.8500613,1,0.00017,10.8500613
1713312660000,63823.89,63823.89,63823.89,63823.89,0.0,1713312719999,0.0,0,0.0,0.0
1713312720000,63795.61,63795.61,63789.72,63789.72,0.00058,1713312779999,37.000747,3,0.0,0.0
1713312780000,63792.39,63792.39,63792.39,63792.39,2e-05,1713312839999,1.2758478,1,2e-05,1.2758478
1713312840000,63792.39,63792.39,63792.39,63792.39,5e-05,1713312899999,3.1896195,1,5e-05,3.1896195
1713312900000,63792.39,63792.39,63792.39,63792.39,3e-05,1713312959999,1.9137717,1,3e-05,1.9137717
1713312960000,63792.38,63842.49,63695.81,63695.81,0.01643,1713313019999,1047.4807155,13,0.00618,394.4072824
1713313020000,63829.95,63829.95,63785.38,63815.59,0.00164,1713313079999,104.6463398,4,0.00164,104.6463398
1713313080000,63815.08,63815.08,63815.06,63815.06,0.00307,1713313139999,195.9122884,2,0.00307,195.9122884
1713313140000,63746.71,63814.79,63746.71,63814.79,0.00122,1713313199999,77.8002606,5,0.00107,68.2382541
1713313200000,63746.81,63859.97,63746.8,63859.97,0.02485,1713313259999,1584.561326,9,0.00485,309.625166
1713313260000,63859.97,63859.98,63859.97,63859.97,0.01258,1713313319999,803.3584666,4,0.01258,803.3584666
1713313320000,63859.97,63859.97,63859.97,63859.97,0.00209,1713313379999,133.4673373,7,0.00209,133.4673373
1713313380000,63809.36,63866.01,63809.36,63866.01,0.07167,1713313439999,4575.2482249,6,0.0326,2081.8366697
1713313440000,63866.05,63866.05,63866.05,63866.05,0.00023,1713313499999,14.6891915,1,0.0,0.0
1713313500000,63888.0,63888.0,63866.01,63866.01,0.00841,1713313559999,537.1160764,3,0.00013,8.30544
1713313560000,63871.96,63871.96,63871.96,63871.96,0.00019,1713313619999,12.1356724,3,0.00019,12.1356724
1713313620000,63841.59,63854.33,63759.59,63769.89,0.00567,1713313679999,361.5475081,6,0.00567,361.5475081
1713313680000,63769.89,63811.59,63746.0,63805.88,0.00258,1713313739999,164.5267793,8,0.00217,138.3909193
1713313740000,63805.88,63805.88,63805.88,63805.88,0.0,1713313799999,0.0,0,0.0,0.0
1713313800000,63887.46,63887.46,63887.46,63887.46,2e-05,1713313859999,1.2777492,1,2e-05,1.2777492
1713313860000,63887.46,63887.46,63887.46,63887.46,0.0,1713313919999,0.0,0,0.0,0.0
1713313920000,63887.46,63887.46,63887.46,63887.46,0.0,1713313979999,0.0,0,0.0,0.0
1713313980000,63887.46,63887.46,63887.46,63887.46,0.0,1713314039999,0.0,0,0.0,0.0
1713314040000,63887.46,63887.46,63887.46,63887.46,0.0,1713314099999,0.0,0,0.0,0.0
1713314100000,63830.7,63830.7,63830.7,63830.7,0.00049,1713314159999,31.277043,4,0.0,0.0
1713314160000,63830.7,63869.09,63830.7,63869.09,0.0274,1713314219999,1750.0115304,7,0.02736,1747.4583024
1713314220000,63789.81,63789.81,63789.81,63789.81,0.00019,1713314279999,12.1200639,1,0.0,0.0
1713314280000,63869.08,63869.08,63869.08,63869.08,0.00026,1713314339999,16.6059608,1,0.00026,16.6059608
1713314340000,63789.82,63887.97,63760.68,63887.97,0.00536,1713314399999,342.3354173,8,0.00445,284.2986285
1713314400000,63887.97,63887.97,63887.97,63887.97,0.0,1713314459999,0.0,0,0.0,0.0
1713314460000,63887.97,63887.97,63887.97,63887.97,0.0,1713314519999,0.0,0,0.0,0.0
1713314520000,63887.96,63887.96,63827.24,63832.4,0.01436,1713314579999,916.5966506,6,8e-05,5.1110368
1713314580000,63887.97,63887.99,63832.68,63832.68,0.00086,1713314639999,54.9077169,5,0.00021,13.4164749
1713314640000,63832.68,63832.68,63832.68,63832.68,0.0,1713314699999,0.0,0,0.0,0.0
1713314700000,63887.99,63887.99,63839.72,63887.99,0.00786,1713314759999,501.8087441,10,0.00056,35.7772744
1713314760000,63855.62,63928.0,63855.62,63928.0,0.03414,1713314819999,2181.1367282,5,0.03389,2165.1650997
1713314820000,63928.0,63944.77,63912.02,63944.77,0.01126,1713314879999,719.8364024,7,0.01116,713.4452004
1713314880000,63968.82,64111.0,63915.57,64111.0,0.71627,1713314939999,45864.0141688,27,0.71588,45839.0682783
1713314940000,64025.27,64136.63,64025.27,64136.63,0.22167,1713314999999,14211.4546566,15,0.22073,14151.2323129
1713315000000,64079.87,64207.03,64079.87,64206.85,0.44406,1713315059999,28499.2979067,25,0.1598,10259.6670062
1713315060000,64166.02,64205.5,64126.23,64135.42,0.00303,1713315119999,194.408869,6,0.0001,6.42055
1713315120000,64080.55,64080.55,64030.36,64030.36,0.00116,1713315179999,74.328419,2,0.0,0.0
1713315180000,64158.79,64158.79,64089.91,64089.91,0.14496,1713315239999,9290.5499178,7,0.0001,6.415879
1713315240000,64090.0,64155.35,64085.71,64085.71,0.02713,1713315299999,1738.7686916,9,0.0001,6.415535
1713315300000,64085.85,64152.76,64025.34,64025.34,0.20229,1713315359999,12964.0884459,20,0.00042,26.9441592
1713315360000,64026.36,64026.36,63968.82,63985.9,0.06942,1713315419999,4442.3650639,12,0.0,0.0
1713315420000,63975.0,63992.9,63975.0,63992.9,0.00015,1713315479999,9.597145,2,0.0,0.0
1713315480000,63944.77,64061.34,63944.77,64060.6,0.01833,1713315539999,1174.1708903,5,0.01776,1137.7201024
1713315540000,63995.18,64023.73,63995.18,64023.73,0.00051,1713315599999,32.6486067,4,0.0,0.0
1713315600000,64024.88,64024.88,64024.88,64024.88,5e-05,1713315659999,3.201244,1,0.0,0.0
1713315660000,64010.49,64010.5,64000.0,64000.0,0.00036,1713315719999,23.0432548,3,0.0,0.0
1713315720000,64001.21,64059.35,64000.0,64005.63,0.0005,1713315779999,32.0064832,4,0.0001,6.405935
1713315780000,64000.31,64000.31,64000.0,64000.0,6e-05,1713315839999,3.8400062,3,0.0,0.0
1713315840000,64002.1,64002.1,64000.0,64001.9,0.04329,1713315899999,2770.650479,4,0.0,0.0
1713315900000,64004.21,64059.29,64004.21,64059.29,0.03244,1713315959999,2077.1915815,7,0.01625,1040.963297
1713315960000,64015.74,64018.14,64015.74,64018.1,0.00042,1713316019999,26.887546,3,0.0,0.0
1713316020000,64094.27,64133.79,64000.01,64000.01,0.38278,1713316079999,24534.5697688,10,0.38233,24505.7687318
1713316080000,64000.01,64095.28,64000.01,64000.01,0.00819,1713316139999,524.1746398,4,0.00017,10.8945596
1713316140000,64062.37,64118.09,64000.0,64000.0,0.07712,1713316199999,4935.7007403,14,0.00027,17.3007403
1713316200000,64018.33,64018.33,63741.61,63854.96,0.11439,1713316259999,7295.1972597,26,0.00308,196.7449291
1713316260000,63738.4,63890.58,63705.11,63890.58,0.00824,1713316319999,525.2456489,13,0.00106,67.6655451
1713316320000,63885.13,63927.7,63827.3,63827.3,0.25668,1713316379999,16402.3946641,9,0.22538,14404.6000942
1713316380000,63823.7,63823.7,63823.7,63823.7,9e-05,1713316439999,5.744133,1,0.0,0.0
1713316440000,63849.98,63849.98,63849.98,63849.98,9e-05,1713316499999,5.7464982,1,9e-05,5.7464982
1713316500000,63787.85,63787.85,63787.85,63787.85,9e-05,1713316559999,5.7409065,1,0.0,0.0
1713316560000,63849.94,63849.94,63824.09,63824.09,0.00026,1713316619999,16.5965899,2,0.00026,16.5965899
1713316620000,63705.11,63705.11,63705.11,63705.11,9e-05,1713316679999,5.7334599,1,0.0,0.0
1713316680000,63817.48,63817.48,63753.6,63817.43,0.00288,1713316739999,183.7457891,3,0.00212,135.2930531
1713316740000,63847.87,63847.87,63847.87,63847.87,0.00036,1713316799999,22.9852332,2,0.00036,22.9852332
1713316800000,63769.43,63847.86,63769.41,63847.86,0.00021,1713316859999,13.3931469,3,2e-05,1.2769572
1713316860000,63847.86,63850.0,63847.86,63850.0,0.09779,1713316919999,6243.8912646,5,0.09779,6243.8912646
1713316920000,63848.25,63944.73,63848.25,63944.72,0.0002,1713316979999,12.7802619,3,0.00011,7.0339194
1713316980000,63876.75,63944.77,63876.75,63944.77,0.00076,1713317039999,48.5919034,4,0.00067,42.8429959
1713317040000,63968.82,63968.82,63968.82,63968.82,9e-05,1713317099999,5.7571938,1,9e-05,5.7571938
1713317100000,63856.48,63968.82,63856.48,63968.82,0.00072,1713317159999,45.9879179,6,0.0001,6.3968814
1713317160000,63968.82,63969.01,63968.82,63969.01,0.00057,1713317219999,36.4622445,5,0.00048,30.7050336
1713317220000,63993.61,64082.35,63993.61,64052.77,0.00396,1713317279999,253.6758416,7,0.00396,253.6758416
1713317280000,63969.05,63969.05,63969.05,63969.05,9e-05,1713317339999,5.7572145,1,0.0,0.0
1713317340000,64049.08,64051.52,63986.55,63986.55,0.00635,1713317399999,406.3629822,5,0.00075,48.0382722
1713317400000,64051.5,64051.51,63969.01,63969.01,0.24197,1713317459999,15483.2389476,9,0.01147,734.6707382
1713317460000,64036.25,64036.26,63932.61,63932.61,0.01243,1713317519999,795.8652385,6,0.01125,720.4078435
1713317520000,63915.81,63984.94,63915.8,63984.94,0.62181,1713317579999,39744.3043946,7,9e-05,5.7586446
1713317580000,63984.61,63984.61,63908.7,63961.47,0.15684,1713317639999,10023.6084173,4,0.00316,202.1194013
1713317640000,63860.7,63860.7,63860.7,63860.7,9e-05,1713317699999,5.747463,1,0.0,0.0
1713317700000,63940.44,63940.44,63934.3,63934.3,0.00271,1713317759999,173.2725435,4,0.00271,173.2725435
1713317760000,63934.21,63934.21,63860.7,63922.77,0.32126,1713317819999,20520.0035869,7,0.00881,563.1669179
1713317820000,63922.75,63934.9,63922.75,63934.9,0.00286,1713317879999,182.8519915,2,0.00286,182.8519915
1713317880000,63900.59,63918.73,63863.51,63863.51,0.00123,1713317939999,78.6079295,4,0.00106,67.7511328
1713317940000,63863.51,63863.51,63860.69,63860.69,0.32315,1713317999999,20637.0377429,5,0.0,0.0
1713318000000,63796.54,63796.54,63796.54,63796.54,9e-05,1713318059999,5.7416886,1,0.0,0.0
1713318060000,63867.84,63867.84,63807.01,63807.01,0.00579,1713318119999,369.7710699,2,0.0054,344.886336
1713318120000,63867.8,63867.8,63807.31,63807.31,0.00017,1713318179999,10.8526868,2,9e-05,5.748102
1713318180000,63866.66,63866.67,63785.5,63785.5,0.02749,1713318239999,1754.6462797,7,0.01457,930.5372977
1713318240000,63866.6,63884.1,63866.6,63884.1,0.22549,1713318299999,14401.2849541,6,0.22549,14401.2849541
1713318300000,63884.08,63884.08,63818.83,63818.83,0.00013,1713318359999,8.2997104,2,5e-05,3.194204
1713318360000,63894.07,63894.07,63894.07,63894.07,8e-05,1713318419999,5.1115256,1,8e-05,5.1115256
1713318420000,63894.07,63894.07,63894.07,63894.07,0.0,1713318479999,0.0,0,0.0,0.0
1713318480000,63894.07,63894.07,63894.07,63894.07,0.0,1713318539999,0.0,0,0.0,0.0
1713318540000,63829.62,63929.33,63829.62,63866.94,0.16918,1713318599999,10815.5107487,6,0.16894,10800.1856687
1713318600000,63929.3,64000.37,63929.3,64000.34,0.26279,1713318659999,16818.4867715,18,0.26279,16818.4867715
1713318660000,63934.8,64000.39,63934.8,63951.42,0.01065,1713318719999,681.5958881,4,0.01051,672.6440189
1713318720000,64016.99,64156.5,64016.99,64156.5,0.24211,1713318779999,15510.3050227,15,0.24211,15510.3050227
1713318780000,64105.48,64105.48,64007.73,64007.73,0.01385,1713318839999,887.5940405,2,0.01112,712.8529376
1713318840000,64134.24,64134.24,64008.38,64008.38,0.00291,1713318899999,186.6205696,2,0.00283,181.4998992
1713318900000,64008.38,64008.38,64008.38,64008.38,0.0,1713318959999,0.0,0,0.0,0.0
1713318960000,64111.82,64111.82,64111.8,64111.8,0.00037,1713319019999,23.7213718,2,0.00037,23.7213718
1713319020000,64052.91,64052.91,64052.91,64052.91,0.00074,1713319079999,47.3991534,1,0.0,0.0
1713319080000,63993.65,63993.65,63993.65,63993.65,8e-05,1713319139999,5.119492,1,0.0,0.0
1713319140000,63993.65,63993.65,63993.65,63993.65,0.0,1713319199999,0.0,0,0.0,0.0
1713319200000,64022.55,64102.16,64022.55,64102.15,0.00633,1713319259999,405.7650798,3,0.00631,404.4846288
1713319260000,64099.07,64099.08,64099.07,64099.08,0.07104,1713319319999,4553.5984099,3,0.07104,4553.5984099
1713319320000,64115.24,64166.46,64032.63,64033.29,0.01664,1713319379999,1066.5430879,5,0.00794,509.4591541
1713319380000,64176.84,64180.0,64176.84,64180.0,0.00046,1713319439999,29.5221048,3,0.00046,29.5221048
1713319440000,64180.0,64207.03,64180.0,64207.03,0.00269,1713319499999,172.6679943,8,0.00269,172.6679943
1713319500000,64207.03,64220.18,64132.82,64132.82,0.07942,1713319559999,5099.1250546,6,0.07662,4919.5531586
1713319560000,64134.69,64220.17,64134.69,64136.85,0.0005,1713319619999,32.0749178,3,8e-05,5.1376136
1713319620000,64136.85,64136.85,64136.85,64136.85,0.0,1713319679999,0.0,0,0.0,0.0
1713319680000,64142.04,64237.12,64142.04,64172.27,0.00621,1713319739999,398.7307137,7,0.00371,238.310737
