open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1710806400000,67562.87,67562.87,67558.65,67558.65,0.01281,1710806459999,865.4263487,8,0.0,0.0
1710806460000,67569.3,67633.2,67569.3,67633.2,0.00022,1710806519999,14.866524,2,0.00022,14.866524
1710806520000,67570.81,67570.81,67570.8,67570.8,0.00441,1710806579999,297.9872367,3,0.00293,197.982444
1710806580000,67672.84,67694.3,67652.06,67652.06,0.00338,1710806639999,228.7095458,4,0.00208,140.7618678
1710806640000,67694.31,67760.57,67694.31,67760.57,0.00034,1710806699999,23.0246792,2,0.00034,23.0246792
1710806700000,67768.8,67768.8,67695.75,67710.9,0.00305,1710806759999,206.585097,4,0.00122,82.677786
1710806760000,67777.49,67777.5,67760.3,67777.5,0.40505,1710806819999,27450.8678588,5,0.40505,27450.8678588
1710806820000,67710.89,67838.2,67710.89,67761.62,0.00351,1710806879999,237.9013259,6,0.00191,129.56238
1710806880000,67761.62,67818.7,67761.62,67761.62,0.00117,1710806939999,79.2947946,4,0.00024,16.276488
1710806940000,67812.5,67812.5,67761.62,67761.62,0.01231,1710806999999,834.1974398,5,0.00102,69.16875
1710807000000,67809.2,67834.1,67761.62,67761.62,0.00047,1710807059999,31.8662194,3,0.0003,20.346744
1710807060000,67765.0,67788.22,67765.0,67765.0,0.00222,1710807119999,150.4786941,5,0.00174,117.9514941
1710807120000,67765.0,67866.62,67765.0,67820.78,0.07247,1710807179999,4914.2037881,16,0.02605,1767.7891976
1710807180000,67820.78,67886.69,67820.78,67827.43,0.00423,1710807239999,286.9175273,7,0.00014,9.5041366
1710807240000,67829.01,67830.26,67829.01,67830.26,0.00111,1710807299999,75.2914886,3,0.0,0.0
1710807300000,67886.74,67946.22,67886.74,67946.22,0.03914,1710807359999,2657.8602747,12,0.0287,1948.8224381
1710807360000,67949.53,67955.0,67935.05,67955.0,0.343,1710807419999,23307.1815352,21,0.34257,23277.9687413
1710807420000,67955.0,67955.0,67931.92,67955.0,0.02822,1710807479999,1917.6846532,18,0.02757,1873.51935
1710807480000,67930.92,67988.0,67930.92,67978.52,0.06748,1710807539999,4586.2747377,38,0.03114,2116.2376303
1710807540000,67988.0,67988.35,67988.0,67988.35,0.35145,1710807599999,23894.3854839,14,0.01776,1207.4681645
1710807600000,67988.35,67992.83,67988.0,67992.83,0.18111,1710807659999,12313.3755098,10,0.17407,11834.7399245
1710807660000,67992.83,68000.0,67992.83,67999.99,0.13668,1710807719999,9294.1997001,20,0.13668,9294.1997001
1710807720000,67862.3,67862.3,67830.26,67830.26,0.26725,1710807779999,18136.1352746,6,0.13903,9434.895569
1710807780000,67892.66,67892.66,67751.18,67803.08,0.4988,1710807839999,33836.6954434,13,0.00184,124.8272276
1710807840000,67778.97,67778.99,67739.9,67747.27,0.14919,1710807899999,10106.2317778,6,0.14919,10106.2317778
1710807900000,67797.22,67797.22,67714.25,67714.25,0.00509,1710807959999,344.7486886,4,0.00509,344.7486886
1710807960000,67721.82,67721.82,67690.23,67697.63,0.00462,1710808019999,312.7673001,5,0.00392,265.3832823
1710808020000,67713.56,67713.56,67656.8,67656.8,0.01527,1710808079999,1033.347789,6,0.00254,171.9924424
1710808080000,67663.09,67760.64,67626.0,67760.64,0.03497,1710808139999,2369.1181133,7,0.03161,2141.8001738
1710808140000,67760.66,67800.0,67731.45,67762.4,0.01661,1710808199999,1125.5287891,6,0.01524,1032.7056574
1710808200000,67821.92,67852.3,67762.31,67852.3,0.00774,1710808259999,525.167256,6,0.00772,523.8120098
1710808260000,67866.62,67893.32,67842.64,67893.32,0.00043,1710808319999,29.1870002,3,0.0004,27.151721
1710808320000,67891.06,67891.06,67784.25,67784.25,0.00063,1710808379999,42.7552765,4,0.00055,37.3325365
1710808380000,67806.0,67806.0,67806.0,67806.0,0.00064,1710808439999,43.39584,1,0.0,0.0
1710808440000,67806.0,67806.0,67806.0,67806.0,0.0,1710808499999,0.0,0,0.0,0.0
1710808500000,67879.98,67879.98,67847.97,67847.97,0.01123,1710808559999,762.2803317,4,0.00134,90.9473295
1710808560000,67804.96,67804.96,67772.64,67772.64,0.03797,1710808619999,2573.3819026,5,0.00102,69.1610546
1710808620000,67694.31,67694.31,67618.6,67659.5,0.00049,1710808679999,33.1593678,5,5e-05,3.3832627
1710808680000,67610.13,67654.99,67610.13,67611.78,0.00321,1710808739999,217.1375536,5,0.003,202.9394263
1710808740000,67610.13,67610.13,67500.0,67545.1,0.02976,1710808799999,2010.4574502,24,0.00509,343.9017435
1710808800000,67545.1,67581.09,67456.99,67489.58,0.09435,1710808859999,6371.0736294,26,0.03671,2480.3095824
1710808860000,67447.63,67447.63,67391.22,67391.59,0.55555,1710808919999,37444.5465587,21,0.53783,36249.8375168
1710808920000,67399.99,67400.0,67386.0,67386.0,0.02802,1710808979999,1888.5061758,14,0.02289,1542.7859975
1710808980000,67386.0,67386.0,67386.0,67386.0,0.00323,1710809039999,217.65678,2,0.00101,68.05986
1710809040000,67450.3,67450.35,67382.0,67382.0,0.00267,1710809099999,179.9413064,7,0.00045,30.3526365
1710809100000,67382.0,67452.14,67382.0,67451.98,0.00195,1710809159999,131.4215292,5,0.00038,25.6317892
1710809160000,67399.61,67470.38,67358.83,67470.38,0.01504,1710809219999,1014.0184313,9,0.00648,437.2080624
1710809220000,67405.2,67475.0,67394.87,67394.87,0.31518,1710809279999,21265.4036348,12,0.0,0.0
1710809280000,67396.97,67396.97,67364.58,67386.15,0.01033,1710809339999,696.150709,10,0.0,0.0
1710809340000,67356.78,67394.1,67333.0,67333.0,0.02555,1710809399999,1720.8869893,25,0.00208,140.179728
1710809400000,67331.73,67331.73,67247.69,67247.69,0.39848,1710809459999,26817.9697183,58,0.01308,880.1421914
1710809460000,67277.45,67277.45,67216.45,67225.65,0.02388,1710809519999,1605.5304972,19,0.00089,59.8633437
1710809520000,67296.93,67296.93,67177.47,67177.47,0.05181,1710809579999,3481.4397974,30,0.00966,649.5291885
1710809580000,67177.27,67187.88,67054.66,67097.07,0.23436,1710809639999,15728.6085377,46,0.00883,592.7296295
1710809640000,67054.66,67059.81,66900.0,66999.99,0.40884,1710809699999,27373.6271672,54,0.12849,8598.4162623
1710809700000,67022.97,67022.97,66972.25,66972.25,0.00226,1710809759999,151.400191,7,0.00226,151.400191
1710809760000,66961.34,66961.34,66940.85,66940.85,0.0093,1710809819999,622.6278953,11,0.0093,622.6278953
1710809820000,66949.24,67063.04,66949.24,67063.04,0.01651,1710809879999,1106.8055716,6,0.01622,1087.3794112
1710809880000,67021.51,67177.27,67021.51,67086.9,0.02695,1710809939999,1809.3181378,7,0.01722,1156.5645625
1710809940000,67123.31,67126.13,67060.48,67106.21,0.03244,1710809999999,2176.2424174,5,0.01386,930.2585898
1710810000000,67113.99,67114.27,67003.14,67003.14,0.0321,1710810059999,2153.435019,12,0.02562,1719.1592688
1710810060000,67095.3,67095.3,66981.63,67041.79,0.08456,1710810119999,5667.7903926,30,0.04108,2755.0574325
1710810120000,67041.79,67167.29,67013.0,67138.97,0.06689,1710810179999,4489.2731457,25,0.0515,3457.4365974
1710810180000,67024.33,67154.5,67024.31,67056.28,0.19365,1710810239999,12984.7309229,37,0.0202,1355.917499
1710810240000,67101.85,67101.85,66913.67,66920.07,0.05486,1710810299999,3675.1677297,20,0.04837,3240.4878198
1710810300000,66920.05,66948.33,66797.1,66894.3,0.2592,1710810359999,17336.1250865,54,0.06277,4199.4975878
1710810360000,66862.85,66916.63,66784.0,66873.8,0.05525,1710810419999,3693.9647877,23,0.04709,3148.9353062
1710810420000,66793.04,66840.38,66765.54,66779.34,0.06942,1710810479999,4636.5358961,21,0.01502,1003.267886
1710810480000,66752.11,66819.87,66747.2,66819.87,0.01793,1710810539999,1197.3900714,9,0.00058,38.7496734
1710810540000,66808.36,66808.36,66711.81,66711.81,0.02431,1710810599999,1621.9170866,18,0.00044,29.3922365
1710810600000,66730.56,66730.71,66693.99,66693.99,0.60803,1710810659999,40570.7159894,26,0.48265,32207.5770525
1710810660000,66694.0,66703.53,66693.99,66703.53,0.10597,1710810719999,7067.9821276,24,0.0,0.0
1710810720000,66694.01,66795.53,66694.0,66703.53,0.10053,1710810779999,6706.0508347,28,0.01139,760.7894569
1710810780000,66703.53,66760.32,66693.99,66693.99,0.14153,1710810839999,9440.8455777,17,0.0053,353.829696
1710810840000,66694.0,66787.64,66694.0,66738.89,0.05219,1710810899999,3483.3961189,12,0.02368,1581.520447
1710810900000,66761.84,66881.04,66761.84,66875.49,0.24225,1710810959999,16189.2215608,26,0.06601,4413.4709868
1710810960000,66823.2,66855.04,66823.2,66855.04,0.00057,1710811019999,38.0936816,2,0.0,0.0
1710811020000,66855.03,66935.19,66855.03,66886.84,0.03966,1710811079999,2652.8506292,11,0.01101,736.9539663
1710811080000,66886.84,66886.84,66886.84,66886.84,0.04954,1710811139999,3313.5740536,14,0.0,0.0
1710811140000,66886.84,66960.91,66767.5,66767.51,0.10125,1710811199999,6770.4974502,38,0.00155,103.7705435
1710811200000,66767.5,66864.71,66693.99,66693.99,0.03558,1710811259999,2374.86393,25,0.00017,11.3670007
1710811260000,66693.99,66698.49,66508.7,66508.7,0.50349,1710811319999,33563.2066765,89,0.03704,2465.9596345
1710811320000,66512.98,66513.0,66350.08,66513.0,0.19331,1710811379999,12845.7857734,84,0.0431,2865.4778839
1710811380000,66512.99,66517.03,66401.72,66401.72,0.05629,1710811439999,3744.0772597,10,0.02431,1616.9310112
1710811440000,66492.42,66702.4,66492.42,66702.4,0.02776,1710811499999,1850.6456241,15,0.01901,1267.7887157
1710811500000,66624.64,66659.57,66504.5,66504.5,0.00081,1710811559999,53.9305863,6,0.00037,24.6541895
1710811560000,66484.34,66484.34,66411.46,66411.46,0.01221,1710811619999,811.382345,7,0.00063,41.8503897
1710811620000,66422.49,66422.49,66301.82,66343.93,0.05995,1710811679999,3977.2244841,23,0.02347,1557.4138052
