open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1708128000000,52151.67,52151.67,52151.67,52151.67,0.0004,1708128059999,20.860668,1,0.0004,20.860668
1708128060000,52132.27,52165.78,52132.1,52165.78,0.02782,1708128119999,1450.4918982,7,0.00857,446.9458678
1708128120000,52165.78,52165.78,52165.78,52165.78,0.0,1708128179999,0.0,0,0.0,0.0
1708128180000,52133.37,52160.88,52124.0,52124.0,0.02099,1708128239999,1094.4481517,9,0.0076,396.422688
1708128240000,52123.86,52123.86,52111.78,52111.78,0.00088,1708128299999,45.8658906,3,0.0,0.0
1708128300000,52111.78,52111.78,52111.78,52111.78,0.0,1708128359999,0.0,0,0.0,0.0
1708128360000,52111.52,52111.52,52111.51,52111.51,0.01374,1708128419999,716.0121524,3,0.0,0.0
1708128420000,52153.49,52153.49,52143.67,52143.67,0.00151,1708128479999,78.7444049,2,0.00151,78.7444049
1708128480000,52090.75,52117.41,52089.89,52115.61,0.00961,1708128539999,500.739476,7,0.00579,301.7540064
1708128540000,52115.16,52115.16,52114.34,52114.34,0.00185,1708128599999,96.412516,3,0.00185,96.412516
1708128600000,52116.37,52118.61,52090.51,52099.22,0.02514,1708128659999,1309.6188802,5,0.00095,49.5119403
1708128660000,52142.75,52142.75,52142.75,52142.75,4e-05,1708128719999,2.08571,1,4e-05,2.08571
1708128720000,52103.36,52103.36,52102.63,52102.63,0.00568,1708128779999,295.9433034,2,0.0,0.0
1708128780000,52140.78,52140.78,52139.99,52139.99,0.00757,1708128839999,394.699773,3,0.00757,394.699773
1708128840000,52103.47,52103.83,52103.47,52103.83,0.00602,1708128899999,313.6649342,2,0.0,0.0
1708128900000,52103.17,52133.12,52090.22,52090.22,0.00868,1708128959999,452.3572914,4,0.00384,200.1911808
1708128960000,52122.9,52122.9,52122.3,52122.3,0.0008,1708129019999,41.6981478,4,0.0008,41.6981478
1708129020000,52142.14,52142.98,52142.14,52142.98,0.01491,1708129079999,777.4449599,13,0.01491,777.4449599
1708129080000,52181.21,52181.21,52142.98,52142.98,0.00052,1708129139999,27.1208487,3,0.00052,27.1208487
1708129140000,52142.98,52162.03,52142.98,52161.52,0.01082,1708129199999,564.3629622,6,0.01082,564.3629622
1708129200000,52123.05,52161.34,52123.05,52156.45,0.00115,1708129259999,59.9626763,7,0.00057,29.7312618
1708129260000,52156.11,52156.49,52155.91,52155.91,0.00037,1708129319999,19.2977709,4,0.00037,19.2977709
1708129320000,52155.68,52162.25,52151.1,52151.1,0.00129,1708129379999,67.2782805,4,0.00129,67.2782805
1708129380000,52122.94,52150.49,52122.94,52150.49,0.00766,1708129439999,399.3675124,2,0.00384,200.2578816
1708129440000,52141.07,52141.07,52141.07,52141.07,0.0002,1708129499999,10.428214,1,0.0002,10.428214
1708129500000,52122.93,52122.93,52122.93,52122.93,0.01342,1708129559999,699.4897206,2,0.0,0.0
1708129560000,52123.65,52123.65,52123.65,52123.65,4e-05,1708129619999,2.084946,1,4e-05,2.084946
1708129620000,52120.25,52120.25,52120.17,52120.18,0.0236,1708129679999,1230.03621,3,0.0236,1230.03621
1708129680000,52119.47,52119.47,52071.4,52093.08,0.0321,1708129739999,1672.0196953,7,0.00065,33.8758082
1708129740000,52092.91,52092.91,52092.38,52092.38,0.05256,1708129799999,2737.9777454,6,0.05256,2737.9777454
1708129800000,52091.47,52095.04,52066.28,52066.28,0.32081,1708129859999,16711.4060064,25,0.30503,15889.6488528
1708129860000,52095.03,52095.03,52064.23,52094.97,0.03215,1708129919999,1673.9481987,6,0.00162,84.3938832
1708129920000,52065.47,52093.82,52065.47,52093.73,0.02917,1708129979999,1519.4135514,4,0.02349,1223.6816818
1708129980000,52064.37,52095.02,52040.89,52083.8,0.05133,1708130039999,2672.9280152,7,0.00961,500.5255424
1708130040000,52083.84,52083.85,52038.59,52038.74,0.01195,1708130099999,622.0158806,5,0.0034,177.0850841
1708130100000,52041.34,52086.39,52041.34,52086.39,0.02144,1708130159999,1115.8667313,4,0.00049,25.5223311
1708130160000,52086.39,52086.39,52056.5,52086.34,0.00854,1708130219999,444.6477833,8,0.00286,148.9668133
1708130220000,52056.17,52086.39,52056.15,52056.58,0.0184,1708130279999,957.8767786,9,0.00136,70.8374584
