open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1704844800000,46186.0,46197.1,46162.8,46197.1,0.07456,1704844859999,3442.5878018,33,0.05905,2726.449677
1704844860000,46163.26,46163.87,46106.06,46106.06,0.13809,1704844919999,6368.9355129,25,0.0,0.0
1704844920000,46126.99,46138.67,46102.0,46138.67,0.13168,1704844979999,6070.8968616,12,0.00168,77.5059576
1704844980000,46138.66,46165.0,46112.39,46165.0,0.03041,1704845039999,1403.1579154,6,0.02888,1332.6059587
1704845040000,46111.97,46164.98,46102.0,46102.0,0.02433,1704845099999,1122.165784,12,0.00175,80.7872636
1704845100000,46159.73,46183.43,46158.0,46182.27,0.02256,1704845159999,1041.3937094,12,0.01256,579.8136166
1704845160000,46158.01,46175.36,46121.96,46175.36,0.03464,1704845219999,1598.6458954,13,0.00382,176.2395788
1704845220000,46175.27,46190.32,46175.27,46190.32,0.0378,1704845279999,1745.8335157,19,0.0378,1745.8335157
1704845280000,46193.38,46201.19,46151.09,46193.79,0.11204,1704845339999,5175.4844395,33,0.10061,4647.5524092
1704845340000,46201.18,46201.19,46201.17,46201.19,0.10271,1704845399999,4745.3232053,9,0.01532,707.8020851
1704845400000,46201.19,46294.5,46201.19,46294.5,1.14388,1704845459999,52931.2705624,76,0.85027,39351.8058732
1704845460000,46255.0,46294.49,46236.6,46294.49,0.5042,1704845519999,23334.8714171,32,0.46451,21498.8184603
1704845520000,46276.6,46309.77,46222.06,46286.26,0.27352,1704845579999,12661.8298062,34,0.22542,10436.6819041
1704845580000,46286.36,46309.77,46241.32,46250.51,0.23773,1704845639999,10999.8771615,29,0.14903,6898.208396
1704845640000,46250.57,46296.1,46250.57,46296.1,0.02029,1704845699999,939.1952692,14,0.01966,910.057387
1704845700000,46293.5,46324.4,46222.9,46296.47,0.37479,1704845759999,17346.4500145,51,0.15465,7162.9920908
1704845760000,46275.03,46296.47,46250.01,46250.13,0.09566,1704845819999,4425.0923403,22,0.00301,139.3412609
1704845820000,46250.15,46312.6,46250.03,46298.89,0.23257,1704845879999,10765.7727413,36,0.17147,7938.0310489
1704845880000,46298.79,46339.15,46286.26,46339.15,0.54797,1704845939999,25388.72258,41,0.26159,12120.40142
1704845940000,46335.48,46339.04,46250.0,46250.0,0.6542,1704845999999,30279.1144807,77,0.00244,113.0109393
1704846000000,46274.99,46286.26,46212.48,46276.88,0.25609,1704846059999,11840.6373261,46,0.05605,2593.2840876
1704846060000,46261.89,46261.89,46219.59,46246.1,0.02568,1704846119999,1187.5059961,19,0.01644,760.2545739
1704846120000,46246.1,46246.1,46151.15,46189.47,0.59393,1704846179999,27435.6926941,75,0.00838,387.2883758
1704846180000,46189.46,46189.46,46100.0,46154.75,0.70564,1704846239999,32544.1753455,73,0.0481,2220.1111705
1704846240000,46154.74,46246.1,46106.55,46245.52,0.1284,1704846299999,5932.1465558,64,0.11474,5301.5510358
1704846300000,46181.52,46220.47,46181.47,46220.47,0.25885,1704846359999,11956.2806887,29,0.22036,10177.7571647
1704846360000,46220.47,46236.57,46178.45,46180.0,0.08943,1704846419999,4131.5898872,18,0.03825,1768.1600607
1704846420000,46180.0,46213.5,46137.35,46180.52,0.12612,1704846479999,5823.8247931,57,0.04975,2297.5119575
1704846480000,46156.29,46180.53,46115.0,46115.01,0.14068,1704846539999,6489.8188634,46,0.02616,1206.9743337
1704846540000,46115.01,46157.04,46095.8,46117.21,0.26937,1704846599999,12419.0210475,43,0.00861,397.0702104
1704846600000,46117.3,46117.31,45964.82,46036.71,0.79718,1704846659999,36703.0667298,144,0.03859,1777.7305328
1704846660000,46038.26,46038.26,45942.75,45945.63,0.14237,1704846719999,6543.8114535,34,0.01608,739.8586657
1704846720000,45987.71,46051.0,45945.57,46042.19,0.39799,1704846779999,18313.8239048,82,0.28776,13245.4351747
1704846780000,46040.28,46087.82,46001.76,46087.82,0.25772,1704846839999,11867.4411558,46,0.23144,10656.9320549
1704846840000,46024.92,46091.62,46024.92,46038.61,0.02604,1704846899999,1199.5866741,27,0.01792,825.7610156
1704846900000,46038.61,46051.09,45994.11,46036.31,0.00916,1704846959999,421.7485542,16,0.00584,268.9283152
1704846960000,46036.31,46087.76,46007.76,46077.11,0.02818,1704847019999,1296.9719456,24,0.00943,434.3092191
1704847020000,46035.26,46086.02,46012.91,46012.91,0.11587,1704847079999,5332.984071,25,0.00471,216.9940573
1704847080000,46064.05,46064.05,45992.0,45992.0,0.05109,1704847139999,2350.0401272,15,0.00109,50.1964832
1704847140000,45992.01,46037.27,45954.38,45954.38,0.14233,1704847199999,6545.7579475,33,0.01576,724.8544608
1704847200000,45984.36,45985.5,45896.67,45985.5,0.39076,1704847259999,17953.084267,79,0.28995,13323.8809023
1704847260000,45927.42,45991.99,45927.42,45945.38,0.07286,1704847319999,3347.7312818,15,0.00592,272.2474754
1704847320000,45993.99,45993.99,45941.37,45941.37,0.0021,1704847379999,96.5573058,7,0.00074,34.0320498
1704847380000,45941.38,45950.01,45938.7,45950.01,0.12633,1704847439999,5803.5486285,11,0.0,0.0
1704847440000,45983.4,46028.9,45982.58,45982.58,0.08061,1704847499999,3707.5806553,29,0.03025,1391.5667171
1704847500000,45982.58,46025.98,45982.58,45982.59,0.00679,1704847559999,312.4912325,3,0.00621,285.8213358
1704847560000,46026.26,46026.27,46025.99,46025.99,0.07936,1704847619999,3652.6253935,10,0.07936,3652.6253935
1704847620000,45986.44,46026.0,45982.58,46026.0,0.03946,1704847679999,1815.6305472,18,0.02672,1229.8036148
1704847680000,46025.75,46025.75,45890.24,45890.24,0.1092,1704847739999,5015.1813448,37,0.00042,19.3296012
1704847740000,45964.7,45964.7,45834.48,45834.48,0.59211,1704847799999,27166.7743078,79,0.00578,265.4205457
