open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1671840000000,16781.48,16781.6,16776.9,16781.6,0.132654,1671840059999,2226.08224685,10,0.076732,1287.63486257
1671840060000,16780.96,16785.22,16780.96,16784.87,0.283957,1671840119999,4765.57678498,17,0.277999,4665.59248882
1671840120000,16785.79,16785.79,16783.52,16783.52,0.06345,1671840179999,1064.97938444,3,0.06345,1064.97938444
1671840180000,16784.96,16785.96,16780.2,16780.2,0.135253,1671840239999,2270.08003274,14,0.133054,2233.18006571
1671840240000,16784.05,16789.12,16784.05,16785.2,1.261988,1671840299999,21184.61712805,14,1.058032,17761.17169662
1671840300000,16787.3,16788.89,16785.07,16785.07,0.055278,1671840359999,927.85524958,5,0.003305,55.48327017
1671840360000,16785.07,16785.07,16785.07,16785.07,0.0,1671840419999,0.0,0,0.0,0.0
1671840420000,16786.28,16788.74,16785.99,16788.74,0.187749,1671840479999,3151.58887581,11,0.001792,30.08542208
1671840480000,16786.58,16789.97,16786.58,16789.97,0.14219,1671840539999,2387.35047008,15,0.14099,2367.20657408
1671840540000,16787.55,16791.06,16787.55,16787.86,0.107147,1671840599999,1799.06995957,19,0.10006,1680.09562609
1671840600000,16790.9,16790.94,16788.2,16788.59,0.076776,1671840659999,1289.13160693,14,0.0735,1234.13291272
1671840660000,16790.94,16791.67,16788.29,16789.0,0.009729,1671840719999,163.35313967,6,0.006434,108.03539813
1671840720000,16790.71,16791.58,16788.18,16791.55,0.19907,1671840779999,3342.259042,11,0.194683,3268.60790013
1671840780000,16788.74,16791.67,16788.02,16788.86,0.21846,1671840839999,3667.98868378,25,0.098308,1650.74403603
1671840840000,16794.47,16798.55,16794.47,16798.17,0.726356,1671840899999,12200.20108439,14,0.626356,10520.36568439
1671840900000,16803.38,16803.38,16798.76,16798.76,0.553342,1671840959999,9295.78949393,18,0.002713,45.58756994
1671840960000,16796.66,16798.28,16795.27,16798.28,0.199802,1671841019999,3355.96451777,12,0.000903,15.16884684
1671841020000,16798.85,16798.88,16795.37,16798.88,0.429463,1671841079999,7213.72866538,12,0.423611,7115.44216014
1671841080000,16799.33,16809.56,16799.32,16809.56,0.26,1671841139999,4369.48179751,10,0.209668,3523.71068397
1671841140000,16806.03,16806.03,16797.08,16802.17,1.074053,1671841199999,18047.72977265,28,0.008932,150.07456864
1671841200000,16800.61,16803.86,16797.99,16801.99,0.116759,1671841259999,1961.57510578,21,0.052818,887.41604675
1671841260000,16798.72,16804.96,16798.36,16804.0,0.253988,1671841319999,4267.5345143,16,0.237107,3983.93866425
1671841320000,16801.01,16804.95,16801.01,16804.68,0.03535,1671841379999,593.9872118,7,0.01668,280.3043984
1671841380000,16801.2,16807.66,16801.2,16806.54,0.631175,1671841439999,10607.3169955,27,0.417517,7016.45020719
1671841440000,16809.49,16811.66,16808.55,16808.67,0.601135,1671841499999,10105.33228361,23,0.377734,6349.7336493
1671841500000,16808.67,16816.03,16806.57,16812.73,0.753516,1671841559999,12667.51462868,38,0.243025,4085.63277023
1671841560000,16812.73,16812.75,16807.09,16810.9,0.077215,1671841619999,1298.14735036,21,0.069558,1169.44826758
1671841620000,16807.15,16811.32,16806.62,16806.62,0.020505,1671841679999,344.66268769,8,0.008292,139.39741444
1671841680000,16807.35,16810.95,16807.35,16810.94,0.029291,1671841739999,492.39500928,8,0.02487,418.08808601
1671841740000,16813.16,16813.16,16813.16,16813.16,0.00528,1671841799999,88.7734848,1,0.00528,88.7734848
1671841800000,16811.53,16812.06,16811.53,16812.05,0.031585,1671841859999,531.00761873,4,0.0,0.0
1671841860000,16811.49,16811.49,16811.49,16811.49,0.0012,1671841919999,20.173788,1,0.0,0.0
1671841920000,16807.45,16807.45,16803.02,16803.96,1.515677,1671841979999,25471.29130784,75,0.002998,50.37587368
1671841980000,16805.71,16808.44,16805.71,16808.44,0.226901,1671842039999,3813.83281148,4,0.225701,3793.66595948
1671842040000,16801.77,16801.77,16801.68,16801.68,0.194887,1671842099999,3274.42954566,3,0.0,0.0
1671842100000,16803.42,16808.52,16799.35,16808.52,0.08975,1671842159999,1507.84079474,11,0.020092,337.62746784
1671842160000,16807.31,16807.31,16807.31,16807.31,0.001173,1671842219999,19.71497463,1,0.001173,19.71497463
